,Player Name,Team,Year,Price,Replacement,Retained,Country,Age,Role,Batting Style,Bowling Style,C/U/A,Base Price
929,Vijaykumar Vyshak,PBKS,2025,1.8,No,No,India,28,Bowler,RHB,Right Arm Fast Medium,Uncapped,0.3
930,Yash Thakur,PBKS,2025,1.6,No,No,India,26,Bowler,RHB,Right Arm Fast Medium,Uncapped,0.3
931,Harpreet Brar,PBKS,2025,1.5,No,No,India,29,All-Rounder,LHB,Left Arm Slow Orthodox,Uncapped,0.3
932,Aaron Hardie,PBKS,2025,1.25,No,No,Australia,26,All-Rounder,RHB,Right Arm Medium,Capped,1.25
933,Vishnu Vinod,PBKS,2025,0.95,No,No,India,31,Wicketkeeper,RHB,-,Uncapped,0.3
934,Xavier Bartlett,PBKS,2025,0.8,No,No,Australia,26,Bowler,RHB,Right Arm Fast Medium,Capped,0.75
935,Kuldeep Sen,PBKS,2025,0.8,No,No,India,28,Bowler,RHB,Right Arm Fast,Capped,0.75
936,Harnoor Singh,PBKS,2025,0.3,No,No,India,22,Batsman,LHB,Right Arm Leg Spin,Uncapped,0.3
937,Suryansh Shedge,PBKS,2025,0.3,No,No,India,22,All-Rounder,RHB,Right Arm Fast Medium,Uncapped,0.3
938,Pyla Avinash,PBKS,2025,0.3,No,No,India,24,Batsman,RHB,Right Arm Fast Medium,Uncapped,0.3
939,Musheer Khan,PBKS,2025,0.3,No,No,India,20,All-Rounder,RHB,Left Arm Slow Orthodox,Uncapped,0.3
940,Pravin Dubey,PBKS,2025,0.3,No,No,India,31,All-Rounder,RHB,Right Arm Leg Spin,Uncapped,0.3
941,Sanju Samson,RR,2025,18.0,No,Yes,India,30,Wicketkeeper,RHB,-,Capped,
942,Yashasvi Jaiswal,RR,2025,18.0,No,Yes,India,22,Batsman,LHB,-,Capped,
943,Riyan Parag,RR,2025,14.0,No,Yes,India,23,All-Rounder,RHB,Right Arm Leg Spin,Capped,
944,Dhruv Jurel,RR,2025,14.0,No,Yes,India,23,Wicketkeeper,RHB,-,Capped,
945,Jofra Archer,RR,2025,12.5,No,No,England,30,Bowler,RHB,Right Arm Fast,Capped,2.0
946,Shimron Hetmyer,RR,2025,11.0,No,Yes,West Indies,27,Batsman,LHB,-,Capped,
947,Tushar Deshpande,RR,2025,6.5,No,No,India,29,Bowler,LHB,Right Arm Fast,Capped,1.0
948,Wanindu Hasaranga,RR,2025,5.25,No,No,Sri Lanka,27,Bowler,RHB,Right Arm Leg Spin,Capped,2.0
949,Maheesh Theekshana,RR,2025,4.4,No,No,Sri Lanka,24,Bowler,RHB,Right Arm Off Spin,Capped,2.0
950,Nitish Rana,RR,2025,4.2,No,No,India,31,All-Rounder,LHB,Right Arm Off Spin,Capped,1.5
951,Sandeep Sharma,RR,2025,4.0,No,Yes,India,31,Bowler,RHB,Right Arm Medium,Capped,
952,Fazalhaq Farooqi,RR,2025,2.0,No,No,Afghanistan,24,Bowler,RHB,Left Arm Fast Medium,Capped,2.0
953,Kwena Maphaka,RR,2025,1.5,No,No,South Africa,18,Bowler,LHB,Left Arm Fast,Capped,0.75
954,Akash Madhwal,RR,2025,1.2,No,No,India,31,Bowler,RHB,Right Arm Fast,Uncapped,0.3
955,Vaibhav Suryavanshi,RR,2025,1.1,No,No,India,14,Batsman,LHB,Left Arm Slow Orthodox,Uncapped,0.3
956,Shubham Dubey,RR,2025,0.8,No,No,India,30,Batsman,LHB,Right Arm Off Spin,Uncapped,0.3
957,Yudhvir Singh,RR,2025,0.35,No,No,India,27,All-Rounder,RHB,Right Arm Fast Medium,Uncapped,0.3
958,Ashok Sharma,RR,2025,0.3,No,No,India,22,Bowler,RHB,Right Arm Fast,Uncapped,0.3
959,Kumar Kartikeya,RR,2025,0.3,No,No,India,27,Bowler,RHB,Left Arm Slow Orthodox,Uncapped,0.3
960,Kunal Singh Rathore,RR,2025,0.3,No,No,India,22,Wicketkeeper,LHB,Right Arm Off Spin,Uncapped,0.3
961,Virat Kohli,RCB,2025,21.0,No,Yes,India,36,Batsman,RHB,-,Capped,
962,Josh Hazlewood,RCB,2025,12.5,No,No,Australia,34,Bowler,LHB,Right Arm Fast Medium,Capped,2.0
963,Phil Salt,RCB,2025,11.5,No,No,England,28,Wicketkeeper,RHB,-,Capped,2.0
964,Jitesh Sharma,RCB,2025,11.0,No,No,India,31,Wicketkeeper,RHB,-,Capped,1.0
965,Rajat Patidar,RCB,2025,11.0,No,Yes,India,31,Batsman,RHB,-,Capped,
966,Bhuvneshwar Kumar,RCB,2025,10.75,No,No,India,35,Bowler,RHB,Right Arm Fast Medium,Capped,2.0
967,Liam Livingstone,RCB,2025,8.75,No,No,England,31,All-Rounder,RHB,Right Arm Leg Spin,Capped,2.0
968,Rasikh Dar,RCB,2025,6.0,No,No,India,25,Bowler,RHB,Right Arm Fast Medium,Uncapped,0.3
969,Krunal Pandya,RCB,2025,5.75,No,No,India,34,All-Rounder,LHB,Left Arm Slow Orthodox,Capped,2.0
970,Yash Dayal,RCB,2025,5.0,No,Yes,India,26,Bowler,LHB,Left Arm Fast Medium,Uncapped,
971,Tim David,RCB,2025,3.0,No,No,Australia,29,All-Rounder,RHB,Right Arm Off Spin,Capped,2.0
972,Suyash Sharma,RCB,2025,2.6,No,No,India,21,Bowler,RHB,Right Arm Leg Spin,Uncapped,0.3
973,Jacob Bethell,RCB,2025,2.6,No,No,England,21,All-Rounder,LHB,Left Arm Slow Orthodox,Capped,1.25
974,Devdutt Padikkal,RCB,2025,2.0,No,No,India,24,Batsman,LHB,-,Capped,2.0
975,Nuwan Thushara,RCB,2025,1.6,No,No,Sri Lanka,30,Bowler,RHB,Right Arm Fast,Capped,0.75
976,Romario Shepherd,RCB,2025,1.5,No,No,West Indies,30,All-Rounder,RHB,Right Arm Fast,Capped,1.5
977,Lungi Ngidi,RCB,2025,1.0,No,No,South Africa,29,Bowler,RHB,Right Arm Fast Medium,Capped,1.0
978,Swapnil Singh,RCB,2025,0.5,No,No,India,34,All-Rounder,RHB,Left Arm Slow Orthodox,Uncapped,0.3
979,Manoj Bhandage,RCB,2025,0.3,No,No,India,26,All-Rounder,LHB,Right Arm Fast Medium,Uncapped,0.3
980,Abhinandan Singh,RCB,2025,0.3,No,No,India,28,Bowler,RHB,Right Arm Fast Medium,Uncapped,0.3
981,Mohit Rathee,RCB,2025,0.3,No,No,India,26,Bowler,RHB,Right Arm Leg Spin,Uncapped,0.3
982,Swastik Chikara,RCB,2025,0.3,No,No,India,20,Batsman,RHB,Right Arm Off Spin,Uncapped,0.3
983,Heinrich Klaasen,SRH,2025,23.0,No,Yes,South Africa,33,Wicketkeeper,RHB,-,Capped,
984,Pat Cummins,SRH,2025,18.0,No,Yes,Australia,31,All-Rounder,RHB,Right Arm Fast,Capped,
985,Travis Head,SRH,2025,14.0,No,Yes,Australia,30,Batsman,LHB,Right Arm Off Spin,Capped,
986,Abhishek Sharma,SRH,2025,14.0,No,Yes,India,24,All-Rounder,LHB,Left Arm Slow Orthodox,Capped,
987,Ishan Kishan,SRH,2025,11.25,No,No,India,26,Wicketkeeper,LHB,-,Capped,2.0
988,Mohammed Shami,SRH,2025,10.0,No,No,India,34,Bowler,RHB,Right Arm Fast,Capped,2.0
989,Harshal Patel,SRH,2025,8.0,No,No,India,34,All-Rounder,RHB,Right Arm Fast Medium,Capped,2.0
990,Nitish Kumar Reddy,SRH,2025,6.0,No,Yes,India,21,All-Rounder,RHB,Right Arm Fast Medium,Uncapped,
991,Abhinav Manohar,SRH,2025,3.2,No,No,India,30,Batsman,RHB,Right Arm Leg Spin,Uncapped,0.3
992,Rahul Chahar,SRH,2025,3.2,No,No,India,25,Bowler,RHB,Right Arm Leg Spin,Capped,1.0
993,Adam Zampa,SRH,2025,2.4,No,No,Australia,32,Bowler,RHB,Right Arm Leg Spin,Capped,2.0
994,Simarjeet Singh,SRH,2025,1.5,No,No,India,27,Bowler,RHB,Right Arm Fast,Uncapped,0.3
995,Eshan Malinga,SRH,2025,1.2,No,No,Sri Lanka,24,Bowler,LHB,Right Arm Fast,Uncapped,0.3
996,Brydon Carse,SRH,2025,1.0,No,No,England,29,All-Rounder,RHB,Right Arm Fast,Capped,1.0
997,Jaydev Unadkat,SRH,2025,1.0,No,No,India,33,Bowler,RHB,Left Arm Fast Medium,Capped,1.0
998,Kamindu Mendis,SRH,2025,0.75,No,No,Sri Lanka,26,All-Rounder,LHB,Left Arm Slow Orthodox,Capped,0.75
999,Zeeshan Ansari,SRH,2025,0.4,No,No,India,25,Bowler,RHB,Right Arm Leg Spin,Uncapped,0.3
1000,Aniket Verma,SRH,2025,0.3,No,No,India,23,Batsman,RHB,-,Uncapped,0.3
1001,Atharva Taide,SRH,2025,0.3,No,No,India,24,Batsman,LHB,Left Arm Slow Orthodox,Uncapped,0.3
1002,Sachin Baby,SRH,2025,0.3,No,No,India,36,Batsman,LHB,Right Arm Off Spin,Uncapped,0.3
1003,Mujeeb Ur Rahman,MI,2025,2.0,Yes,No,Afghanistan,24,Bowler,RHB,Right Arm Off Spin,Capped,2.0
1004,Wiaan Mulder,SRH,2025,0.75,Yes,No,South Africa,27,All-Rounder,RHB,Right Arm Medium,Capped,0.75
1005,Corbin Bosch,MI,2025,0.75,Yes,No,South Africa,30,All-Rounder,RHB,Right Arm Fast,Uncapped,0.3
1006,Sediqullah Atal,DC,2025,1.25,Yes,No,Afghanistan,23,Batsman,LHB,-,Capped,0.75
1007,Chetan Sakariya,KKR,2025,0.75,Yes,No,India,27,Bowler,LHB,Left Arm Medium,Capped,0.75
1008,Shardul Thakur,LSG,2025,2.0,Yes,No,India,33,All-Rounder,RHB,Right Arm Fast Medium,Capped,2.0
1009,Ayush Mhatre,CSK,2025,0.75,Yes,No,India,17,Batsman,RHB,Right Arm Off Spin,Uncapped,0.3
1010,Dasun Shanaka,GT,2025,0.75,Yes,No,Sri Lanka,33,All-Rounder,RHB,Right Arm Fast,Capped,0.75
1011,Kyle Jamieson,PBKS,2025,2.0,Yes,No,New Zealand,30,Bowler,RHB,Right Arm Fast,Capped,1.5
1012,Smaran Ravichandran,SRH,2025,0.3,Yes,No,India,21,Batsman,LHB,Right Arm Off Spin,Uncapped,0.3
1013,Dewald Brevis,CSK,2025,2.2,Yes,No,South Africa,21,Batsman,RHB,Right Arm Leg Spin,Capped,0.75
1014,Raghu Sharma,MI,2025,0.3,Yes,No,India,31,Bowler,RHB,Right Arm Leg Spin,Uncapped,0.3
1015,Mitchell Owen,PBKS,2025,3.0,Yes,No,Australia,23,All-Rounder,RHB,Right Arm Fast Medium,Uncapped,0.0
1016,Urvil Patel,CSK,2025,0.3,Yes,No,India,26,Wicketkeeper,RHB,-,Uncapped,0.3
1017,Harsh Dubey,SRH,2025,0.3,Yes,No,India,22,All-Rounder,LHB,Left Arm Slow Orthodox,Uncapped,0.3
1018,Mayank Agarwal,RCB,2025,1.0,Yes,No,India,34,Batsman,RHB,Right Arm Off Spin,Capped,1.0
1019,Lhuan-dre Pretorius,RR,2025,0.3,Yes,No,South Africa,18,Wicketkeeper,LHB,-,Uncapped,0.75
1020,Nandre Burger,RR,2025,3.5,Yes,No,South Africa,29,Bowler,LHB,Left Arm Fast,Capped,1.25
1021,Mustafizur Rahman,DC,2025,6.0,Yes,No,Bangladesh,29,Bowler,LHB,Left Arm Fast,Capped,2.0
1022,Kusal Mendis,GT,2025,0.75,Yes,No,Sri Lanka,30,Wicketkeeper,RHB,Right Arm Leg Spin,Capped,0.75
1023,Will O'Rourke,LSG,2025,3.0,Yes,No,New Zealand,23,Bowler,RHB,Right Arm Fast,Capped,1.5
1024,Shivam Shukla,KKR,2025,0.3,Yes,No,India,29,Bowler,RHB,Right Arm Leg Spin,Uncapped,0.3
1025,Blessing Muzarabani,RCB,2025,0.75,Yes,No,Zimbabwe,28,Bowler,RHB,Right Arm Fast,Capped,0.75
1026,Jonny Bairstow,MI,2025,5.25,Yes,No,England,35,Wicketkeeper,RHB,Right Arm Medium,Capped,2.0
1027,Richard Gleeson,MI,2025,1.0,Yes,No,England,37,Bowler,RHB,Right Arm Fast,Capped,0.75
1028,Charith Asalanka,MI,2025,0.75,Yes,No,Sri Lanka,27,All-Rounder,LHB,Right Arm Off Spin,Capped,0.75
1029,Tim Seifert,RCB,2025,2.0,Yes,No,New Zealand,30,Wicketkeeper,RHB,-,Capped,1.25
